;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; F-OLAV ;Airbus A220-300; W12Y120 ; 29 Jul 2021 ;;; 1.1 Years ;;
; F-OMER ;Airbus A220-300; W12Y120 ; 29 Jul 2021 ;;; 0.9 Years ;;
; F-OTER ;Airbus A220-300; W12Y120 ; 30 Jul 2021 ;;; 0.7 Years ;;
; F-ONGB ;Boeing 737-89M(WL); W18Y144 ; 21 Dec 2010 ;lsd ;; 11.2 Years ;;
; F-OLRD ;Boeing 777-39MER; C18W40Y384 ; 4 Oct 2016 ;lsd ;; 5.5 Years ;;
; F-OLRE ;Boeing 777-39MER; C18W40Y384 ; 10 Nov 2016 ;lsd ;; 5.4 Years ;;
; F-OREU ;Boeing 777-39MER; C18W40Y384 ; 20 Jan 2011 ;lsd ; Evariste de Parny ; 11.2 Years ;;
; F-OLRB ;Boeing 787-8 Dreamliner; C18Y244 ; 27 Oct 2016 ;;; 5.5 Years ;;
; F-OLRC ;Boeing 787-8 Dreamliner; C18Y244 ; 20 May 2016 ;;; 6.1 Years ;;
